work_year,exp_level,emp_type,salary
2024,SE,FT,130000
2024,SE,FT,115000
2024,SE,FT,100500
2024,SE,FT,242100
2024,SE,FT,116200
2024,MI,FT,126000
2024,MI,FT,78000
2024,SE,FT,185000
2024,SE,FT,160000
2024,SE,FT,172000
2024,SE,FT,101000
2024,SE,FT,130000
2024,SE,FT,120000
2024,SE,FT,135000
2024,SE,FT,100000
2024,SE,FT,138000
2024,SE,FT,92000
2024,MI,FT,145000
2024,MI,FT,95000
2024,SE,FT,105000
2024,SE,FT,80000
2024,SE,FT,175000
2024,SE,FT,115200
2024,MI,FT,270000
2024,MI,FT,185000
2024,SE,FT,165000
2024,SE,FT,267900
2024,SE,FT,234700
2024,MI,FT,100000
2024,MI,FT,75000
2024,SE,FT,260000
2024,SE,FT,136000
2024,SE,FT,175000
2024,SE,FT,117000
2024,SE,FT,143537
2024,SE,FT,112241
2024,EN,FT,170000
2024,EN,FT,140000
2024,SE,FT,205000
2024,SE,FT,178000
2024,SE,FT,297000
2024,SE,FT,168300
2024,MI,FT,110000
2024,MI,FT,92000
2024,EN,PT,151260
2024,EN,PT,30000
2024,MI,FT,152000
2024,MI,FT,120000
2024,EX,FT,237500
2024,EX,FT,157500
2024,SE,FT,200000
2024,SE,FT,172750
2024,EN,FT,52000
2024,EN,FT,45000
2024,EN,FT,122000
2024,EN,FT,94000
2024,SE,FT,240000
2024,SE,FT,133000
2024,EX,FT,175762
2024,EX,FT,97254
2024,MI,FT,145000
2024,MI,FT,89000
2024,SE,FT,250000
2024,SE,FT,141500
2024,SE,FT,209362
2024,SE,FT,182054
2024,SE,FT,140000
2024,SE,FT,65000
2024,SE,FT,157400
2024,SE,FT,98600
2024,SE,FT,226500
2024,SE,FT,110900
2024,EN,FT,82402
2024,EN,FT,48508
2024,SE,FT,130500
2024,SE,FT,96000
2024,SE,FT,150000
2024,SE,FT,130000
2024,SE,FT,150000
2024,SE,FT,90000
2024,SE,FT,60000
2024,SE,FT,38000
2024,MI,FT,245400
2024,MI,FT,139000
2024,MI,FT,200000
2024,MI,FT,140000
2024,SE,FT,223100
2024,SE,FT,126400
2024,EN,FT,90000
2024,EN,FT,75000
2024,SE,FT,173100
2024,SE,FT,108200
2024,SE,FT,180000
2024,SE,FT,162000
2024,SE,FT,309400
2024,SE,FT,159100
2024,EX,FT,175762
2024,EX,FT,97254
2024,EN,FT,210000
2024,EN,FT,180000
2024,EN,FT,75000
2024,EN,FT,50000
2024,EN,FT,75000
2024,EN,FT,47500
2024,SE,FT,145000
2024,SE,FT,115000
2024,SE,FT,150000
2024,SE,FT,90200
2024,MI,FT,222200
2024,MI,FT,136000
2024,MI,FT,279500
2024,MI,FT,216200
2024,SE,FT,250000
2024,SE,FT,185000
2024,SE,FT,245400
2024,SE,FT,139000
2024,SE,FT,250000
2024,SE,FT,185000
2024,SE,FT,270000
2024,SE,FT,229500
2024,SE,FT,205500
2024,SE,FT,132500
2024,SE,FT,144538
2024,SE,FT,96358
2024,SE,FT,306000
2024,SE,FT,180000
2024,MI,FT,84500
2024,MI,FT,222200
2024,MI,FT,136000
2024,MI,FT,30000
2024,MI,FT,27000
2024,SE,FT,315000
2024,SE,FT,285000
2024,MI,FT,130000
2024,MI,FT,100000
2024,EN,FT,77280
2024,EN,FT,58000
2024,SE,FT,264846
2024,SE,FT,143060
2024,MI,FT,75000
2024,MI,FT,65000
2024,MI,FT,172000
2024,MI,FT,75600
2024,MI,FT,187000
2024,MI,FT,117000
2024,MI,FT,158100
2024,MI,FT,138500
2024,SE,FT,283800
2024,SE,FT,234700
2024,MI,FT,134000
2024,MI,FT,120000
2024,EN,FT,198000
2024,EN,FT,144000
2024,SE,FT,220000
2024,SE,FT,96600
2024,EN,FT,83300
2024,EN,FT,47500
2024,SE,FT,118000
2024,SE,FT,100000
2024,MI,FT,162819
2024,MI,FT,95776
2024,MI,FT,220000
2024,MI,FT,96600
2024,MI,FT,132500
2024,MI,FT,88000
2024,EN,FT,93100
2024,EN,FT,60000
2024,MI,FT,135000
2024,MI,FT,100000
2024,SE,FT,190000
2024,SE,FT,140000
2024,MI,FT,215000
2024,MI,FT,120000
2024,MI,FT,56000
2024,MI,FT,42000
2024,SE,FT,160000
2024,SE,FT,120000
2024,SE,FT,171210
2024,SE,FT,92190
2024,MI,FT,177250
2024,MI,FT,125500
2024,SE,FT,139500
2024,SE,FT,90000
2024,SE,FT,122000
2024,SE,FT,94000
2024,SE,FT,140000
2024,SE,FT,55000
2024,EN,FT,95000
2024,EN,FT,85000
2024,EN,FT,67095
2024,EN,FT,51120
2024,EN,FT,234000
2024,EN,FT,146000
2024,SE,FT,150700
2024,SE,FT,87400
2024,EN,FT,80000
2024,EN,FT,75000
2024,SE,FT,117000
2024,SE,FT,99600
2024,SE,FT,180000
2024,SE,FT,160000
2024,SE,FT,221000
2024,SE,FT,138000
2024,SE,FT,202800
2024,SE,FT,104300
2024,SE,FT,268000
2024,SE,FT,202000
2024,SE,FT,213580
2024,SE,FT,173000
2024,SE,FT,159550
2024,SE,FT,113000
2024,SE,FT,200000
2024,SE,FT,168000
2024,EN,FT,100000
2024,EN,FT,64000
2024,EN,FT,124650
2024,EN,FT,88200
2024,SE,FT,180000
2024,SE,FT,140000
2024,SE,FT,150000
2024,SE,FT,130000
2024,MI,FT,128000
2024,MI,FT,81500
2024,SE,FT,173300
2024,SE,FT,98800
2024,MI,FT,150000
2024,MI,FT,113000
2024,MI,FT,210000
2024,MI,FT,160000
2024,SE,FT,204650
2024,SE,FT,123990
2024,SE,FT,131000
2024,SE,FT,128000
2024,MI,FT,137930
2024,MI,FT,74270
2024,SE,FT,156000
2024,SE,FT,105267
2024,EN,FT,106000
2024,EN,FT,66000
2024,MI,FT,95000
2024,MI,FT,75000
2024,MI,FT,128000
2024,MI,FT,81500
2024,SE,FT,138000
2024,SE,FT,86000
2024,SE,FT,194000
2024,SE,FT,122000
2024,SE,FT,239880
2024,SE,FT,146010
2024,MI,FT,101098
2024,MI,FT,59469
2024,EX,FT,125000
2024,EX,FT,100000
2024,EN,FT,140000
2024,EN,FT,70000
2024,SE,FT,155000
2024,SE,FT,120000
2024,SE,FT,65000
2024,SE,FT,45000
2024,SE,FT,202800
2024,SE,FT,115000
2024,SE,FT,210100
2024,SE,FT,210100
2024,MI,FT,149600
2024,MI,FT,90200
2024,SE,FT,243600
2024,SE,FT,139200
2024,MI,FT,83552
2024,MI,FT,49148
2024,SE,FT,260000
2024,SE,FT,136000
2024,SE,FT,176000
2024,SE,FT,106000
2024,EX,FT,300000
2024,EX,FT,220000
2024,EN,FT,47820
2024,EN,FT,34538
2024,SE,FT,223000
2024,SE,FT,190000
2024,MI,FT,116000
2024,MI,FT,97800
2024,SE,FT,174300
2024,SE,FT,145000
2024,SE,FT,52000
2024,SE,FT,43000
2024,SE,FT,175000
2024,SE,FT,161201
2024,MI,FT,210000
2024,MI,FT,160000
2024,SE,FT,202000
2024,SE,FT,180000
2024,SE,FT,148000
2024,SE,FT,125000
2024,SE,FT,250000
2024,SE,FT,195000
2024,SE,FT,215000
2024,SE,FT,193000
2024,SE,FT,223800
2024,SE,FT,172100
2024,EX,FT,200000
2024,EX,FT,150000
2024,SE,FT,210000
2024,SE,FT,160000
2024,SE,FT,212800
2024,SE,FT,177300
2024,SE,FT,238000
2024,SE,FT,158000
2024,SE,FT,200400
2024,SE,FT,190500
2024,MI,FT,115000
2024,MI,FT,85000
2024,MI,FT,212000
2024,MI,FT,93300
2024,SE,FT,182800
2024,SE,FT,136100
2024,SE,FT,227900
2024,SE,FT,126600
2024,EN,FT,92700
2024,EN,FT,64900
2024,SE,FT,179000
2024,SE,FT,112000
2024,EN,FT,136000
2024,EN,FT,82000
2024,SE,FT,221550
2024,SE,FT,143850
2024,MI,FT,92000
2024,MI,FT,82000
2024,EN,FT,143000
2024,EN,FT,70400
2024,SE,FT,260940
2024,SE,FT,158130
2024,EN,FT,80000
2024,EN,FT,70000
2024,MI,PT,122328
2024,MI,PT,71958
2024,SE,FT,204650
2024,SE,FT,123990
2024,SE,FT,299375
2024,SE,FT,143625
2024,SE,FT,75000
2024,SE,FT,55000
2024,MI,FT,170000
2024,MI,FT,95000
2024,SE,FT,309000
2024,SE,FT,142000
2024,SE,FT,184800
2024,SE,FT,123200
2024,MI,FT,95000
2024,MI,FT,75000
2024,SE,FT,105000
2024,SE,FT,75000
2024,SE,FT,235000
2024,SE,FT,178000
2024,SE,FT,165000
2024,SE,FT,123000
2024,SE,FT,190000
2024,SE,FT,170000
2024,MI,FT,247500
2024,MI,FT,172200
2024,SE,FT,125000
2024,SE,FT,120000
2024,MI,FT,152300
2024,MI,FT,76200
2024,SE,FT,269000
2024,SE,FT,139000
2024,MI,FT,214300
2024,MI,FT,108500
2024,SE,FT,195000
2024,SE,FT,130000
2024,MI,FT,115000
2024,MI,FT,95000
2024,SE,FT,150000
2024,SE,FT,125000
2024,MI,FT,120000
2024,MI,FT,100000
2024,MI,FT,170000
2024,MI,FT,90000
2024,MI,FT,151250
2024,MI,FT,137500
2024,SE,FT,119900
2024,SE,FT,109000
2024,MI,FT,200000
2024,MI,FT,160000
2024,EN,FT,135000
2024,EN,FT,90000
2024,SE,FT,260000
2024,SE,FT,178000
2022,SE,FT,180000
2024,SE,FT,4000000
2024,MI,FT,89500
2024,MI,FT,65000
2024,SE,FT,179000
2024,SE,FT,112000
2024,SE,FT,96600
2024,SE,FT,55200
2024,SE,FT,235700
2024,SE,FT,124400
2024,SE,FT,109000
2024,SE,FT,62300
2024,MI,FT,144200
2024,MI,FT,72100
2024,SE,FT,135193
2024,SE,FT,90129
2024,MI,FT,165000
2024,MI,FT,103000
2024,SE,FT,144300
2024,SE,FT,104800
2024,MI,FT,212000
2024,MI,FT,93300
2024,EN,FT,50000
2024,EN,FT,40000
2024,MI,FT,149925
2024,MI,FT,91260
2024,MI,FT,150000
2024,MI,FT,140000
2024,SE,FT,212000
2024,SE,FT,93300
2024,SE,FT,271500
2024,SE,FT,136800
2024,SE,FT,170000
2024,SE,FT,160000
2024,EX,FT,238500
2024,EX,FT,183400
2024,SE,FT,193200
2024,SE,FT,154560
2024,SE,FT,277200
2024,SE,FT,151600
2024,SE,FT,220800
2024,SE,FT,124800
2024,MI,FT,208800
2024,MI,FT,177500
2024,SE,FT,205000
2024,SE,FT,139000
2024,SE,FT,175000
2024,SE,FT,157500
2024,SE,FT,150000
2024,SE,FT,135000
2024,EX,FT,140000
2024,EX,FT,120000
2024,MI,FT,135000
2024,MI,FT,115000
2024,SE,FT,240000
2024,SE,FT,133000
2024,SE,FT,169200
2024,SE,FT,130100
2024,EX,FT,150000
2024,EX,FT,120000
2024,MI,FT,100000
2024,MI,FT,90000
2024,SE,FT,300000
2024,SE,FT,190000
2024,SE,FT,193000
2024,SE,FT,154400
2024,SE,FT,200000
2024,SE,FT,180000
2024,SE,FT,209000
2024,SE,FT,145350
2024,SE,FT,190000
2024,SE,FT,152000
2024,MI,FT,212800
2024,MI,FT,111600
2024,SE,FT,240000
2024,SE,FT,133000
2024,MI,FT,196400
2024,MI,FT,174117
2024,MI,FT,222200
2024,MI,FT,136000
2024,SE,FT,95000
2024,EN,FT,110000
2024,EN,FT,80000
2024,EX,FT,408500
2024,EX,FT,233500
2024,EN,FT,192300
2024,EN,FT,120200
2024,SE,FT,238000
2024,SE,FT,158000
2024,SE,FT,254000
2024,SE,FT,200000
2024,EN,FT,253000
2024,EN,FT,160000
2024,EN,FT,108806
2024,EN,FT,82909
2024,SE,FT,200000
2024,SE,FT,160000
2024,SE,FT,185000
2024,SE,FT,160000
2024,SE,FT,198000
2024,SE,FT,108000
2024,SE,FT,245000
2024,SE,FT,185000
2024,SE,FT,249700
2024,SE,FT,156300
2024,SE,FT,254000
2024,SE,FT,204000
2024,SE,FT,203000
2024,SE,FT,112000
2024,MI,FT,155000
2024,MI,FT,139000
2024,SE,FT,237500
2024,SE,FT,192000
2024,SE,FT,300000
2024,SE,FT,244000
2024,SE,FT,162000
2024,SE,FT,117000
2024,SE,FT,285200
2024,SE,FT,168600
2024,SE,FT,221000
2024,SE,FT,185000
2024,SE,FT,184800
2024,SE,FT,123200
2024,SE,FT,221000
2024,SE,FT,185000
2024,MI,FT,135000
2024,MI,FT,110000
2024,SE,FT,222200
2024,SE,FT,150900
2024,SE,FT,245000
2024,SE,FT,185000
2024,SE,FT,202800
2024,SE,FT,115000
2024,SE,FT,254000
2024,SE,FT,204000
2024,SE,FT,155000
2024,SE,FT,139500
2024,EN,FT,71250
2024,EN,FT,57000
2024,SE,FT,200000
2024,SE,FT,180000
2024,SE,FT,159550
2024,SE,FT,113000
2024,SE,FT,225000
2024,SE,FT,175000
2024,MI,FT,130000
2024,MI,FT,100000
2024,SE,FT,170000
2024,SE,FT,150000
2022,SE,FT,133333
2024,SE,FT,60000
2024,SE,FT,226500
2024,SE,FT,110900
2024,SE,FT,115254
2024,SE,FT,85393
2024,EN,FT,95166
2024,EN,FT,63444
2024,MI,FT,250900
2024,MI,FT,135200
2024,SE,FT,217508
2024,SE,FT,177961
2024,MI,FT,80000
2024,MI,FT,80000
2024,MI,FT,140000
2024,MI,FT,110000
2024,MI,FT,140000
2024,MI,FT,65000
2024,SE,FT,206800
2024,SE,FT,119900
2024,SE,FT,185000
2024,SE,FT,100200
2024,SE,FT,200000
2024,SE,FT,100200
2024,SE,FT,246000
2024,SE,FT,132600
2024,SE,FT,238400
2024,SE,FT,140300
2024,MI,FT,89500
2024,MI,FT,65000
2024,MI,FT,180000
2024,MI,FT,130000
2024,SE,FT,220000
2024,SE,FT,137500
2024,SE,FT,215000
2024,SE,FT,100200
2024,SE,FT,150000
2024,SE,FT,85000
2024,MI,FT,120000
2024,SE,PT,212000
2024,SE,PT,93300
2024,MI,FT,321830
2024,MI,FT,124690
2024,SE,FT,210000
2024,SE,FT,117800
2024,SE,FT,224800
2024,SE,FT,127000
2024,SE,FT,182600
2024,SE,FT,105800
2024,SE,FT,122116
2024,SE,FT,97693
2024,MI,FT,174000
2024,MI,FT,97300
2024,SE,FT,96600
2024,SE,FT,55200
2024,SE,FT,186000
2024,SE,FT,81800
2024,SE,FT,220000
2024,SE,FT,137500
2024,MI,FT,89500
2024,MI,FT,65000
2024,EN,FT,140000
2024,EN,FT,112000
2024,SE,FT,217508
2024,SE,FT,177961
2024,MI,FT,115000
2024,MI,FT,90950
2024,SE,FT,198000
2024,SE,FT,144000
2024,SE,FT,132974
2024,SE,FT,88670
2024,SE,FT,112000
2024,SE,FT,74000
2024,SE,FT,286000
2024,SE,FT,143000
2024,MI,FT,80000
2024,MI,FT,70000
2024,SE,FT,200000
2024,SE,FT,170000
2024,SE,FT,192500
2024,SE,FT,122500
2024,SE,FT,198200
2024,SE,FT,113100
2024,SE,FT,135127
2024,SE,FT,119250
2024,MI,FT,160000
2024,MI,FT,130000
2024,MI,FT,65600
2024,MI,FT,47700
2024,SE,FT,229900
2024,SE,FT,201400
2024,SE,FT,185400
2024,SE,FT,92700
2024,SE,FT,211900
2024,SE,FT,113700
2024,MI,FT,170000
2024,MI,FT,90000
2024,MI,FT,198000
2024,MI,FT,132000
2024,SE,FT,235680
2024,SE,FT,153040
2024,EX,FT,240000
2024,EX,FT,150000
2024,EX,FT,180000
2024,EX,FT,130000
2024,EX,FT,312287
2024,EX,FT,208122
2024,SE,FT,157476
2024,SE,FT,104981
2024,SE,FT,180000
2024,SE,FT,110000
2024,MI,FT,185800
2024,MI,FT,93400
2024,SE,FT,175000
2024,SE,FT,145000
2024,MI,FT,223600
2024,MI,FT,115000
2024,EN,FT,80000
2024,EN,FT,50000
2024,MI,FT,230000
2024,MI,FT,150000
2024,MI,FT,118300
2024,MI,FT,94600
2024,SE,FT,135000
2024,SE,FT,110000
2024,SE,FT,196350
2024,SE,FT,127500
2024,MI,FT,116259
2024,MI,FT,88995
2024,EN,FT,46080
2024,EN,FT,37120
2024,MI,FT,150000
2024,MI,FT,100000
2024,MI,FT,135000
2024,MI,FT,110000
2024,SE,FT,231600
2024,SE,FT,154400
2024,SE,FT,190000
2024,SE,FT,167000
2024,SE,FT,147600
2024,SE,FT,106300
2024,SE,FT,145000
2024,SE,FT,130000
2024,SE,FT,65000
2024,SE,FT,60000
2024,MI,FT,70000
2024,MI,FT,60000
2024,SE,FT,210000
2024,SE,FT,190000
2024,SE,FT,122000
2024,SE,FT,94000
2024,EN,FT,83300
2024,EN,FT,47500
2024,SE,FT,190000
2024,SE,FT,155000
2024,SE,FT,160000
2024,SE,FT,94000
2024,SE,FT,122000
2024,SE,FT,94500
2024,MI,FT,150000
2024,MI,FT,110000
2024,EN,FT,157900
2024,EN,FT,105300
2024,MI,FT,58000
2024,MI,FT,48000
2024,MI,FT,97000
2024,MI,FT,62000
2024,MI,FT,194200
2024,MI,FT,110400
2024,SE,FT,96600
2024,SE,FT,55200
2024,MI,FT,174000
2024,MI,FT,147900
2024,MI,FT,250000
2024,MI,FT,170000
2024,SE,FT,130000
2024,SE,FT,110000
2024,SE,FT,112000
2024,SE,FT,109000
2024,SE,FT,175000
2024,SE,FT,150000
2024,SE,FT,150000
2024,SE,FT,120000
2024,SE,FT,145000
2024,SE,FT,104000
2024,EN,FT,40000
2024,EN,FT,30000
2024,SE,FT,202800
2024,SE,FT,115000
2024,MI,FT,250000
2024,MI,FT,170000
2024,SE,FT,550000
2024,SE,FT,310000
2024,SE,FT,148000
2024,SE,FT,100000
2024,SE,FT,550000
2024,SE,FT,310000
2024,MI,FT,135000
2024,MI,FT,120000
2024,SE,FT,198433
2024,SE,FT,119060
2024,SE,FT,235000
2024,SE,FT,175000
2024,SE,FT,196720
2024,SE,FT,113210
2024,SE,FT,204500
2024,SE,FT,139000
2024,SE,FT,270000
2024,SE,FT,153000
2024,MI,FT,75000
2024,MI,FT,55000
2024,EN,FT,93500
2024,EN,FT,53300
2024,SE,FT,179000
2024,SE,FT,112000
2024,SE,FT,197100
2024,SE,FT,131414
2024,EN,FT,36500
2024,EN,FT,34000
2024,SE,FT,197000
2024,SE,FT,106000
2024,EN,FT,160000
2024,EN,FT,140000
2024,SE,FT,220000
2024,SE,FT,170000
2024,SE,FT,140000
2024,SE,FT,100000
2024,EX,FT,259850
2024,EX,FT,179200
2024,SE,FT,130000
2024,SE,FT,120000
2024,SE,FT,283780
2024,SE,FT,233840
2024,SE,FT,300000
2024,SE,FT,180000
2024,SE,FT,260000
2024,SE,FT,136000
2024,SE,FT,260000
2024,SE,FT,136000
2024,SE,FT,247600
2024,SE,FT,127300
2024,SE,FT,185000
2024,SE,FT,175000
2024,MI,FT,110000
2024,MI,FT,90000
2024,SE,FT,215000
2024,SE,FT,160000
2024,SE,FT,190000
2024,SE,FT,137871
2024,MI,FT,142500
2024,MI,FT,120000
2024,SE,FT,324000
2024,SE,FT,159000
2024,MI,FT,247600
2024,MI,FT,127300
2024,MI,FT,100000
2024,MI,FT,85000
2024,MI,FT,250000
2024,MI,FT,190000
2024,SE,FT,190000
2024,SE,FT,139600
2024,MI,FT,135000
2024,MI,FT,125000
2024,MI,FT,210000
2024,MI,FT,50000
2024,SE,FT,309000
2024,SE,FT,142000
2024,SE,PT,40000
2024,SE,FT,284500
2024,SE,FT,206000
2024,SE,FT,106605
2024,EX,FT,288400
2024,EX,FT,144200
2024,MI,FT,220000
2024,MI,FT,137500
2024,SE,FT,337300
2024,SE,FT,192700
2024,SE,FT,215000
2024,SE,FT,190000
2024,MI,FT,100000
2024,MI,FT,70000
2024,MI,FT,120000
2024,MI,FT,72000
2024,MI,FT,118400
2024,MI,FT,100700
2024,MI,FT,200300
2024,MI,FT,151500
2024,SE,FT,55000
2024,SE,FT,40000
2024,MI,FT,222200
2024,MI,FT,136000
2024,SE,FT,125000
2024,SE,FT,106500
2024,SE,FT,136000
2024,SE,FT,97000
2024,EN,FT,100000
2024,EN,FT,80000
2024,SE,FT,221630
2024,SE,FT,199467
2024,SE,FT,176000
2024,SE,FT,140000
2024,MI,FT,172200
2024,MI,FT,131200
2024,SE,FT,85000
2024,SE,FT,66000
2024,SE,FT,252000
2024,SE,FT,210000
2024,SE,FT,140000
2024,SE,FT,90000
2024,MI,FT,128000
2024,MI,FT,81500
2024,EN,FT,95000
2024,EN,FT,80000
2024,SE,FT,195000
2024,SE,FT,147500
2024,SE,FT,210000
2024,EX,FT,320000
2024,EX,FT,200000
2024,MI,FT,150000
2024,MI,FT,120000
2024,EN,FT,70000
2024,EN,FT,65000
2024,SE,FT,192500
2024,SE,FT,122500
2024,MI,FT,174500
2024,MI,FT,142500
2024,SE,FT,265200
2024,SE,FT,138000
2024,EN,FT,82000
2024,EN,FT,64000
2024,MI,FT,160000
2024,MI,FT,140000
2024,MI,FT,178250
2024,MI,FT,105500
2024,MI,FT,147400
2024,MI,FT,135097
2024,SE,FT,212000
2024,SE,FT,93300
2024,MI,FT,93150
2024,MI,FT,68850
2024,MI,FT,166000
2024,MI,FT,73100
2024,MI,FT,70000
2024,MI,FT,55000
2024,SE,FT,55000
2024,SE,FT,40000
2024,EN,FT,88800
2024,EN,FT,64600
2024,MI,FT,86218
2024,MI,FT,68975
2024,SE,FT,285000
2024,SE,FT,153400
2024,SE,FT,101763
2024,SE,FT,81410
2024,MI,FT,166000
2024,MI,FT,73100
2024,SE,FT,170000
2024,SE,FT,85000
2024,SE,FT,400000
2024,SE,FT,160100
2024,EX,FT,258500
2024,EX,FT,191857
2024,SE,FT,212000
2024,SE,FT,93300
2024,MI,FT,160000
2024,MI,FT,110000
2024,MI,FT,240000
2024,MI,FT,100000
2024,MI,FT,180000
2024,MI,FT,130000
2024,MI,FT,145000
2024,MI,FT,116000
2024,MI,FT,176000
2024,MI,FT,117000
2024,SE,FT,181000
2024,SE,FT,82000
2024,EN,FT,127305
2024,EN,FT,99548
2024,EN,FT,153000
2024,EN,FT,96000
2024,EX,FT,219650
2024,EX,FT,136000
2024,EN,FT,153000
2024,EN,FT,96000
2024,SE,FT,230000
2024,SE,FT,196000
2024,MI,FT,80000
2024,MI,FT,67000
2024,MI,FT,100000
2024,MI,FT,85000
2024,SE,FT,135000
2024,SE,FT,115000
2024,MI,FT,106100
2024,MI,FT,74300
2024,MI,FT,143000
2024,MI,FT,102000
2024,SE,FT,214500
2024,SE,FT,157500
2024,SE,FT,194500
2024,SE,FT,146266
2024,EN,FT,125000
2024,EN,FT,89000
2024,MI,FT,223100
2024,MI,FT,126400
2024,SE,FT,276000
2024,SE,FT,148000
2024,SE,FT,229900
2024,SE,FT,201400
2024,SE,FT,337300
2024,SE,FT,192700
2024,SE,FT,194500
2024,SE,FT,146266
2024,MI,FT,89000
2024,MI,FT,62300
2024,EN,FT,85000
2024,EN,FT,68000
2024,EX,FT,267500
2024,EX,FT,210000
2024,MI,FT,106100
2024,MI,FT,74300
2024,EN,FT,85420
2024,EN,FT,65400
2024,SE,FT,175000
2024,SE,FT,148750
2024,MI,FT,166000
2024,MI,FT,73100
2024,MI,FT,180000
2024,MI,FT,143000
2024,SE,FT,106100
2024,SE,FT,74300
2024,EN,FT,60080
2024,EN,FT,57300
2024,SE,FT,125000
2024,SE,FT,90000
2024,EX,FT,300000
2024,EX,FT,220000
2024,SE,FT,45000
2024,SE,FT,45000
2024,SE,FT,247500
2024,SE,FT,172200
2024,MI,FT,194500
2024,MI,FT,125500
2024,SE,FT,108500
2024,SE,FT,78800
2024,MI,FT,189000
2024,MI,FT,106000
2024,SE,FT,160000
2024,SE,FT,110000
2024,MI,FT,720000
2024,MI,FT,170000
2024,EN,FT,181610
2024,EN,FT,100000
2024,SE,FT,321000
2024,SE,FT,190000
2024,EN,FT,90000
2024,EN,FT,65000
2024,EN,PT,151260
2024,EN,PT,30000
2024,MI,FT,114000
2024,MI,FT,67000
2024,SE,FT,231000
2024,SE,FT,160700
2024,SE,FT,137000
2024,SE,FT,110000
2024,SE,FT,137000
2024,SE,FT,110000
2024,EX,FT,408500
2024,EX,FT,233500
2023,EN,FT,25000
2024,EN,FT,115000
2024,EN,FT,87550
2024,EN,FT,123625
2024,EN,FT,77265
2024,SE,FT,199700
2024,SE,FT,165100
2024,SE,FT,188500
2024,SE,FT,165100
2024,SE,FT,176700
2024,SE,FT,144600
2024,SE,FT,176700
2024,SE,FT,144600
2024,SE,FT,278800
2024,SE,FT,154000
2024,EN,FT,150700
2024,EN,FT,87400
2024,MI,FT,50000
2024,MI,FT,27000
2024,SE,FT,149750
2024,SE,FT,84500
2024,SE,FT,152375
2024,SE,FT,94000
2024,EN,FT,253000
2024,EN,FT,160000
2024,SE,FT,449000
2024,SE,FT,173000
2024,SE,FT,359170
2024,SE,FT,295490
2024,SE,FT,176700
2024,SE,FT,144600
2024,EN,FT,90000
2024,EN,FT,70000
2024,SE,FT,155000
2024,SE,FT,130000
2024,EN,FT,122328
2024,EN,FT,71958
2024,MI,FT,45000
2024,MI,FT,35000
2024,MI,FT,110000
2024,MI,FT,79000
2024,SE,FT,140000
2024,SE,FT,120000
2024,EN,FT,150000
2024,EN,FT,120000
2024,MI,FT,132100
2024,MI,FT,68400
2024,SE,FT,201900
2024,SE,FT,97335
2024,SE,FT,255000
2024,SE,FT,163000
2024,EN,FT,75000
2024,EN,FT,50000
2024,MI,FT,115000
2024,MI,FT,90500
2024,SE,FT,240000
2024,SE,FT,187000
2024,SE,FT,210000
2024,SE,FT,160000
2024,MI,FT,130000
2024,MI,FT,92000
2024,SE,FT,122000
2024,SE,FT,94000
2024,EN,FT,90000
2024,EN,FT,60000
2024,SE,FT,122000
2024,SE,FT,94500
2024,SE,FT,331640
2024,SE,FT,283780
2024,SE,FT,255000
2024,SE,FT,163000
2024,MI,FT,100000
2024,MI,FT,85000
2024,SE,FT,45000
2024,SE,FT,38000
2024,MI,FT,40000
2024,EN,FL,30000
2024,EX,FT,230000
2024,EX,FT,176900
2024,SE,FT,171210
2024,SE,FT,92190
2024,MI,FT,46203
2024,MI,FT,38280
2024,EN,FT,50000
2024,EN,FT,40000
2024,SE,FT,276000
2024,SE,FT,148000
2024,SE,FT,234000
2024,SE,FT,146000
2024,EN,FT,192300
2024,EN,FT,120200
2024,EN,FT,132500
2024,EN,FT,111500
2024,EN,FT,234000
2024,EN,FT,146000
2024,SE,FT,322000
2024,SE,FT,168000
2024,MI,FT,152000
2024,MI,FT,98000
2024,SE,FT,138000
2024,SE,FT,86000
2024,SE,FT,268700
2024,SE,FT,130300
2024,SE,FT,60000
2024,SE,FT,40000
2024,SE,FT,115000
2024,SE,FT,105000
2024,SE,FT,80000
2024,SE,FT,70000
2024,SE,FT,156476
2024,SE,FT,104981
2024,MI,FT,146000
2024,MI,FT,110000
2024,SE,FT,297000
2024,SE,FT,138000
2024,SE,FT,190000
2024,SE,FT,25000
2024,MI,FT,160480
2024,MI,FT,109920
2024,SE,FT,224000
2024,SE,FT,150000
2024,EN,FT,84000
2024,EN,FT,75800
2024,MI,FT,146125
2024,MI,FT,82000
2024,MI,FT,207600
2024,MI,FT,138400
2024,EN,FT,94600
2024,EN,FT,75700
2024,SE,FT,331292
2024,SE,FT,244868
2024,SE,FT,190000
2024,SE,FT,155000
2024,MI,FT,168000
2024,MI,FT,158000
2024,EX,FT,243000
2024,EX,FT,163000
2024,SE,FT,190000
2024,SE,FT,155000
2024,SE,FT,720000
2024,SE,FT,170000
2024,SE,FT,112800
2024,SE,FT,73200
2024,SE,FT,192500
2024,SE,FT,134900
2024,SE,FT,227000
2024,SE,FT,192780
2024,MI,FT,85000
2024,MI,FT,70000
2024,SE,FT,180000
2024,SE,FT,112000
2024,SE,FT,130000
2024,SE,FT,100000
2024,SE,FT,140000
2024,SE,FT,100000
2024,MI,FT,175000
2024,MI,FT,135000
2024,MI,FT,110000
2024,MI,FT,70000
2024,SE,FT,236000
2024,SE,FT,174000
